date,year,month,day,weekday,weekday_num,is_weekend,is_holiday,holiday_name,rokuyou,junishi,is_taian,is_ichiryumanbai,is_tensha,is_tora_no_hi,is_mi_no_hi,temp_max,temp_min,temp_mean,precipitation,weather
2024-06-29,2024,6,29,土,5,True,False,,先勝,子,False,False,False,False,False,23.7,19.8,21.7,0.0,曇り
2024-06-30,2024,6,30,日,6,True,False,,友引,丑,False,False,False,False,False,27.1,19.3,23.5,1.6,雨
2024-07-01,2024,7,1,月,0,False,False,,先負,寅,False,False,False,True,False,27.4,23.9,25.8,9.5,雨
2024-07-02,2024,7,2,火,1,False,False,,仏滅,卯,False,False,False,False,False,26.0,22.0,24.1,0.3,小雨
2024-07-03,2024,7,3,水,2,False,False,,大安,辰,True,True,False,False,False,27.1,22.1,24.1,0.5,小雨
2024-07-04,2024,7,4,木,3,False,False,,赤口,巳,False,False,False,False,True,29.0,22.7,26.2,0.1,小雨
2024-07-05,2024,7,5,金,4,False,False,,先勝,午,False,False,False,False,False,27.5,23.5,25.1,0.0,曇り
2024-07-06,2024,7,6,土,5,True,False,,友引,未,False,False,False,False,False,27.6,23.8,25.1,1.0,小雨
2024-07-07,2024,7,7,日,6,True,False,,先負,申,False,True,False,False,False,28.4,22.9,26.0,0.0,曇り
2024-07-08,2024,7,8,月,0,False,False,,仏滅,酉,False,True,False,False,False,30.0,23.9,26.5,0.0,曇り
2024-07-09,2024,7,9,火,1,False,False,,大安,戌,True,False,False,False,False,32.7,23.5,28.1,0.0,曇り
2024-07-10,2024,7,10,水,2,False,False,,赤口,亥,False,False,False,False,False,28.1,23.9,25.9,3.9,雨
2024-07-11,2024,7,11,木,3,False,False,,先勝,子,False,False,False,False,False,28.2,23.8,26.0,6.2,雨
2024-07-12,2024,7,12,金,4,False,False,,友引,丑,False,False,False,False,False,23.9,22.0,23.1,28.4,雨
2024-07-13,2024,7,13,土,5,True,False,,先負,寅,False,False,False,True,False,28.3,20.9,24.2,0.1,小雨
2024-07-14,2024,7,14,日,6,True,False,,仏滅,卯,False,False,False,False,False,25.8,22.1,23.9,7.8,雨
2024-07-15,2024,7,15,月,0,False,True,海の日,大安,辰,True,False,False,False,False,23.6,21.2,22.2,11.5,雨
2024-07-16,2024,7,16,火,1,False,False,,赤口,巳,False,True,False,False,True,24.2,21.0,22.6,14.8,雨
2024-07-17,2024,7,17,水,2,False,False,,先勝,午,False,False,False,False,False,25.9,21.9,23.7,14.3,雨
2024-07-18,2024,7,18,木,3,False,False,,友引,未,False,False,False,False,False,28.9,22.3,25.3,0.4,小雨
2024-07-19,2024,7,19,金,4,False,False,,先負,申,False,False,False,False,False,29.6,22.9,26.3,0.0,曇り
2024-07-20,2024,7,20,土,5,True,False,,仏滅,酉,False,False,False,False,False,29.0,24.0,26.5,0.1,小雨
2024-07-21,2024,7,21,日,6,True,False,,大安,戌,True,False,False,False,False,31.2,24.0,27.2,2.3,雨
2024-07-22,2024,7,22,月,0,False,False,,赤口,亥,False,True,False,False,False,31.1,23.7,27.5,0.5,雨
2024-07-23,2024,7,23,火,1,False,False,,先勝,子,False,True,False,False,False,31.8,23.4,27.6,0.0,晴れ
2024-07-24,2024,7,24,水,2,False,False,,友引,丑,False,False,False,False,False,34.2,23.9,28.4,0.0,曇り
2024-07-25,2024,7,25,木,3,False,False,,先負,寅,False,False,False,True,False,30.1,25.5,27.7,0.0,曇り
2024-07-26,2024,7,26,金,4,False,False,,仏滅,卯,False,False,False,False,False,32.2,24.5,28.5,0.0,曇り
2024-07-27,2024,7,27,土,5,True,False,,大安,辰,True,False,False,False,False,28.9,25.2,26.7,0.0,曇り
2024-07-28,2024,7,28,日,6,True,False,,赤口,巳,False,False,False,False,True,33.2,24.6,28.6,0.8,小雨
2024-07-29,2024,7,29,月,0,False,False,,先勝,午,False,True,True,False,False,31.1,26.2,28.9,0.1,小雨
2024-07-30,2024,7,30,火,1,False,False,,友引,未,False,False,False,False,False,32.2,25.0,28.8,0.4,小雨
2024-07-31,2024,7,31,水,2,False,False,,先負,申,False,False,False,False,False,30.1,25.4,27.5,0.8,小雨
2024-08-01,2024,8,1,木,3,False,False,,仏滅,酉,False,False,False,False,False,28.8,24.0,26.5,0.0,曇り
2024-08-02,2024,8,2,金,4,False,False,,大安,戌,True,False,False,False,False,28.4,23.9,26.4,0.2,小雨
2024-08-03,2024,8,3,土,5,True,False,,赤口,亥,False,True,False,False,False,29.0,23.8,26.7,0.0,曇り
2024-08-04,2024,8,4,日,6,True,False,,先勝,子,False,True,False,False,False,30.5,23.8,27.2,0.0,曇り
2024-08-05,2024,8,5,月,0,False,False,,友引,丑,False,False,False,False,False,29.2,24.1,27.1,0.0,曇り
2024-08-06,2024,8,6,火,1,False,False,,先負,寅,False,False,False,True,False,29.7,25.6,27.6,0.0,曇り
2024-08-07,2024,8,7,水,2,False,False,,仏滅,卯,False,False,False,False,False,29.5,25.5,26.8,10.6,雨
2024-08-08,2024,8,8,木,3,False,False,,大安,辰,True,False,False,False,False,29.8,23.9,27.1,0.0,曇り
2024-08-09,2024,8,9,金,4,False,False,,赤口,巳,False,False,False,False,True,30.0,25.0,27.5,0.0,曇り
2024-08-10,2024,8,10,土,5,True,False,,先勝,午,False,False,False,False,False,30.6,26.0,27.9,0.1,小雨
2024-08-11,2024,8,11,日,6,True,True,山の日,友引,未,False,False,False,False,False,33.8,25.9,29.2,4.2,雨
2024-08-12,2024,8,12,月,0,False,False,,先負,申,False,False,True,False,False,33.8,26.1,29.6,0.4,小雨
2024-08-13,2024,8,13,火,1,False,False,,仏滅,酉,False,False,False,False,False,30.6,26.8,28.5,1.8,小雨
2024-08-14,2024,8,14,水,2,False,False,,大安,戌,True,False,False,False,False,30.8,25.7,28.1,5.1,雨
2024-08-15,2024,8,15,木,3,False,False,,赤口,亥,False,False,False,False,False,30.1,26.1,27.9,0.4,小雨
2024-08-16,2024,8,16,金,4,False,False,,先勝,子,False,False,False,False,False,28.2,24.9,26.3,42.2,雨
2024-08-17,2024,8,17,土,5,True,False,,友引,丑,False,True,False,False,False,33.2,25.5,27.9,8.8,雨
2024-08-18,2024,8,18,日,6,True,False,,先負,寅,False,True,False,True,False,28.2,25.0,26.4,1.5,雨
2024-08-19,2024,8,19,月,0,False,False,,仏滅,卯,False,True,False,False,False,28.8,24.7,26.6,9.7,雨
2024-08-20,2024,8,20,火,1,False,False,,大安,辰,True,False,False,False,False,30.7,24.2,26.6,1.3,雨
2024-08-21,2024,8,21,水,2,False,False,,赤口,巳,False,False,False,False,True,27.1,24.8,25.9,0.6,小雨
2024-08-22,2024,8,22,木,3,False,False,,先勝,午,False,False,False,False,False,28.2,24.1,26.3,2.2,雨
2024-08-23,2024,8,23,金,4,False,False,,友引,未,False,False,False,False,False,29.8,25.8,27.5,0.1,小雨
2024-08-24,2024,8,24,土,5,True,False,,先負,申,False,False,False,False,False,30.5,25.5,27.5,10.0,雨
2024-08-25,2024,8,25,日,6,True,False,,仏滅,酉,False,False,False,False,False,29.9,25.1,27.2,2.4,雨
2024-08-26,2024,8,26,月,0,False,False,,大安,戌,True,False,False,False,False,29.6,25.2,27.4,1.1,雨
2024-08-27,2024,8,27,火,1,False,False,,赤口,亥,False,False,False,False,False,30.6,25.9,27.6,4.4,雨
2024-08-28,2024,8,28,水,2,False,False,,先勝,子,False,False,False,False,False,29.6,25.2,27.1,0.8,小雨
2024-08-29,2024,8,29,木,3,False,False,,友引,丑,False,False,False,False,False,28.4,23.6,26.1,5.8,雨
2024-08-30,2024,8,30,金,4,False,False,,先負,寅,False,True,False,True,False,27.2,24.9,25.9,38.6,雨
2024-08-31,2024,8,31,土,5,True,False,,仏滅,卯,False,False,False,False,False,27.7,25.0,26.2,10.8,雨
2024-09-01,2024,9,1,日,6,True,False,,大安,辰,True,False,False,False,False,29.5,24.0,26.5,29.4,大雨
2024-09-02,2024,9,2,月,0,False,False,,赤口,巳,False,False,False,False,True,31.1,24.2,27.5,5.1,雨
2024-09-03,2024,9,3,火,1,False,False,,先勝,午,False,False,False,False,False,25.5,23.0,23.9,35.6,大雨
2024-09-04,2024,9,4,水,2,False,False,,友引,未,False,False,False,False,False,25.4,22.3,23.6,0.0,曇り
2024-09-05,2024,9,5,木,3,False,False,,先負,申,False,True,False,False,False,26.3,21.8,24.1,0.0,曇り
2024-09-06,2024,9,6,金,4,False,False,,仏滅,酉,False,False,False,False,False,28.9,21.8,25.2,0.0,曇り
2024-09-07,2024,9,7,土,5,True,False,,大安,戌,True,False,False,False,False,28.7,23.4,26.1,0.0,曇り
2024-09-08,2024,9,8,日,6,True,False,,赤口,亥,False,False,False,False,False,28.1,23.0,25.8,0.1,小雨
2024-09-09,2024,9,9,月,0,False,False,,先勝,子,False,False,False,False,False,27.1,24.3,25.6,1.2,小雨
2024-09-10,2024,9,10,火,1,False,False,,友引,丑,False,False,False,False,False,29.0,24.1,26.4,0.9,雨
2024-09-11,2024,9,11,水,2,False,False,,先負,寅,False,False,False,True,False,30.4,24.0,27.3,0.5,小雨
2024-09-12,2024,9,12,木,3,False,False,,仏滅,卯,False,False,False,False,False,30.5,24.5,27.6,0.3,小雨
2024-09-13,2024,9,13,金,4,False,False,,大安,辰,True,False,False,False,False,31.9,25.5,28.2,0.7,小雨
2024-09-14,2024,9,14,土,5,True,False,,赤口,巳,False,True,False,False,True,29.4,25.4,26.7,0.1,小雨
2024-09-15,2024,9,15,日,6,True,False,,先勝,午,False,True,False,False,False,32.8,26.0,28.5,0.7,小雨
2024-09-16,2024,9,16,月,0,False,True,敬老の日,友引,未,False,False,False,False,False,26.4,23.0,25.0,0.1,小雨
2024-09-17,2024,9,17,火,1,False,False,,先負,申,False,False,False,False,False,31.1,21.5,26.3,0.0,曇り
2024-09-18,2024,9,18,水,2,False,False,,仏滅,酉,False,True,False,False,False,30.3,24.1,26.7,1.7,雨
2024-09-19,2024,9,19,木,3,False,False,,大安,戌,True,False,False,False,False,27.2,23.8,25.3,0.7,小雨
2024-09-20,2024,9,20,金,4,False,False,,赤口,亥,False,False,False,False,False,30.9,23.3,26.7,0.0,曇り
2024-09-21,2024,9,21,土,5,True,False,,先勝,子,False,False,False,False,False,25.8,21.5,23.6,0.4,小雨
2024-09-22,2024,9,22,日,6,True,True,秋分の日,友引,丑,False,False,False,False,False,27.5,21.4,23.5,8.9,雨
2024-09-23,2024,9,23,月,0,False,False,,先負,寅,False,False,False,True,False,23.1,20.4,21.8,0.1,小雨
2024-09-24,2024,9,24,火,1,False,False,,仏滅,卯,False,False,False,False,False,22.0,19.2,20.4,0.0,曇り
2024-09-25,2024,9,25,水,2,False,False,,大安,辰,True,False,False,False,False,23.2,19.2,21.5,1.1,小雨
2024-09-26,2024,9,26,木,3,False,False,,赤口,巳,False,False,False,False,True,25.5,21.6,22.9,1.1,雨
2024-09-27,2024,9,27,金,4,False,False,,先勝,午,False,False,False,False,False,24.8,20.0,22.6,2.2,雨
2024-09-28,2024,9,28,土,5,True,False,,友引,未,False,False,False,False,False,25.0,22.0,22.9,0.0,曇り
2024-09-29,2024,9,29,日,6,True,False,,先負,申,False,True,False,False,False,24.1,21.5,22.6,0.0,曇り
2024-09-30,2024,9,30,月,0,False,False,,仏滅,酉,False,True,False,False,False,23.4,19.7,21.7,0.0,曇り
2024-10-01,2024,10,1,火,1,False,False,,大安,戌,True,False,False,False,False,23.8,19.0,21.8,5.6,雨
2024-10-02,2024,10,2,水,2,False,False,,赤口,亥,False,False,False,False,False,28.9,20.3,24.6,1.4,雨
2024-10-03,2024,10,3,木,3,False,False,,先勝,子,False,False,False,False,False,23.0,19.8,21.6,34.9,大雨
2024-10-04,2024,10,4,金,4,False,False,,友引,丑,False,False,False,False,False,29.2,23.3,25.6,1.6,雨
2024-10-05,2024,10,5,土,5,True,False,,先負,寅,False,False,False,True,False,23.1,19.6,21.1,12.1,雨
2024-10-06,2024,10,6,日,6,True,False,,仏滅,卯,False,False,False,False,False,23.5,19.5,21.5,4.4,雨
2024-10-07,2024,10,7,月,0,False,False,,大安,辰,True,True,False,False,False,27.0,18.6,22.8,2.7,雨
2024-10-08,2024,10,8,火,1,False,False,,赤口,巳,False,False,False,False,True,20.4,17.0,18.6,15.5,雨
2024-10-09,2024,10,9,水,2,False,False,,先勝,午,False,False,False,False,False,18.2,16.3,17.1,35.8,雨
2024-10-10,2024,10,10,木,3,False,False,,友引,未,False,False,False,False,False,20.2,15.8,18.1,0.3,小雨
2024-10-11,2024,10,11,金,4,False,False,,先負,申,False,True,True,False,False,20.9,13.2,17.5,0.0,曇り
2024-10-12,2024,10,12,土,5,True,False,,仏滅,酉,False,True,False,False,False,22.2,14.9,18.7,0.0,晴れ
2024-10-13,2024,10,13,日,6,True,False,,大安,戌,True,False,False,False,False,22.7,15.0,19.2,0.0,晴れ
2024-10-14,2024,10,14,月,0,False,True,スポーツの日,赤口,亥,False,False,False,False,False,21.2,17.0,19.4,0.7,小雨
2024-10-15,2024,10,15,火,1,False,False,,先勝,子,False,False,False,False,False,24.2,16.6,20.3,0.0,曇り
2024-10-16,2024,10,16,水,2,False,False,,友引,丑,False,False,False,False,False,24.6,16.0,20.9,0.0,曇り
2024-10-17,2024,10,17,木,3,False,False,,先負,寅,False,False,False,True,False,23.5,20.5,22.0,1.3,雨
2024-10-18,2024,10,18,金,4,False,False,,仏滅,卯,False,False,False,False,False,22.6,19.9,21.3,24.6,雨
2024-10-19,2024,10,19,土,5,True,False,,大安,辰,True,False,False,False,False,27.0,19.9,23.2,2.1,雨
2024-10-20,2024,10,20,日,6,True,False,,赤口,巳,False,True,False,False,True,19.6,12.6,15.8,0.1,小雨
2024-10-21,2024,10,21,月,0,False,False,,先勝,午,False,False,False,False,False,19.1,10.5,15.6,0.1,小雨
2024-10-22,2024,10,22,火,1,False,False,,友引,未,False,False,False,False,False,22.7,13.5,18.5,0.2,小雨
2024-10-23,2024,10,23,水,2,False,False,,先負,申,False,False,False,False,False,25.4,17.1,21.8,0.9,雨
2024-10-24,2024,10,24,木,3,False,False,,仏滅,酉,False,False,False,False,False,23.2,19.5,21.9,1.1,雨
2024-10-25,2024,10,25,金,4,False,False,,大安,戌,True,False,False,False,False,21.4,17.4,19.7,2.5,雨
2024-10-26,2024,10,26,土,5,True,False,,赤口,亥,False,True,False,False,False,21.0,15.8,18.7,0.1,小雨
2024-10-27,2024,10,27,日,6,True,False,,先勝,子,False,True,False,False,False,21.9,15.2,19.0,0.8,雨
2024-10-28,2024,10,28,月,0,False,False,,友引,丑,False,False,False,False,False,20.3,15.8,18.3,9.5,雨
2024-10-29,2024,10,29,火,1,False,False,,先負,寅,False,False,False,True,False,17.8,13.7,15.8,14.1,雨
2024-10-30,2024,10,30,水,2,False,False,,仏滅,卯,False,False,False,False,False,22.0,14.1,17.3,25.3,雨
2024-10-31,2024,10,31,木,3,False,False,,大安,辰,True,False,False,False,False,19.4,10.0,14.7,0.0,曇り
2024-11-01,2024,11,1,金,4,False,False,,赤口,巳,False,False,False,False,True,21.0,10.0,15.9,3.1,雨
2024-11-02,2024,11,2,土,5,True,False,,先勝,午,False,False,False,False,False,18.7,15.9,17.0,55.5,大雨
2024-11-03,2024,11,3,日,6,True,True,文化の日,友引,未,False,False,False,False,False,19.9,11.6,16.4,0.0,曇り
2024-11-04,2024,11,4,月,0,False,False,,先負,申,False,False,False,False,False,20.8,9.0,15.3,0.0,晴れ
2024-11-05,2024,11,5,火,1,False,False,,仏滅,酉,False,False,False,False,False,19.2,11.6,15.9,0.0,曇り
2024-11-06,2024,11,6,水,2,False,False,,大安,戌,True,False,False,False,False,15.2,10.8,14.1,2.0,雨
2024-11-07,2024,11,7,木,3,False,False,,赤口,亥,False,True,False,False,False,13.9,9.6,11.1,0.0,晴れ
2024-11-08,2024,11,8,金,4,False,False,,先勝,子,False,True,False,False,False,14.1,7.3,10.5,0.0,晴れ
2024-11-09,2024,11,9,土,5,True,False,,友引,丑,False,False,False,False,False,15.8,5.8,10.7,0.0,曇り
2024-11-10,2024,11,10,日,6,True,False,,先負,寅,False,False,False,True,False,18.8,8.6,13.8,5.1,雨
2024-11-11,2024,11,11,月,0,False,False,,仏滅,卯,False,False,False,False,False,20.8,13.1,16.5,5.7,雨
2024-11-12,2024,11,12,火,1,False,False,,大安,辰,True,False,False,False,False,18.7,9.4,14.5,0.0,曇り
2024-11-13,2024,11,13,水,2,False,False,,赤口,巳,False,False,False,False,True,18.3,12.0,15.1,0.0,晴れ
2024-11-14,2024,11,14,木,3,False,False,,先勝,午,False,False,False,False,False,18.2,12.9,15.5,0.1,小雨
2024-11-15,2024,11,15,金,4,False,False,,友引,未,False,False,False,False,False,19.9,14.4,16.7,17.9,雨
2024-11-16,2024,11,16,土,5,True,False,,先負,申,False,False,False,False,False,19.8,15.1,17.2,2.5,雨
2024-11-17,2024,11,17,日,6,True,False,,仏滅,酉,False,False,False,False,False,23.0,14.4,18.0,0.3,小雨
2024-11-18,2024,11,18,月,0,False,False,,大安,戌,True,False,False,False,False,17.7,8.2,11.7,7.6,雨
2024-11-19,2024,11,19,火,1,False,False,,赤口,亥,False,False,False,False,False,11.6,6.0,8.2,0.0,曇り
2024-11-20,2024,11,20,水,2,False,False,,先勝,子,False,False,False,False,False,11.4,5.8,8.7,2.6,小雨
2024-11-21,2024,11,21,木,3,False,False,,友引,丑,False,True,False,False,False,15.1,9.0,12.1,4.3,雨
2024-11-22,2024,11,22,金,4,False,False,,先負,寅,False,True,False,True,False,17.4,5.5,11.0,0.0,晴れ
2024-11-23,2024,11,23,土,5,True,True,勤労感謝の日,仏滅,卯,False,True,False,False,False,14.4,7.4,10.3,0.0,晴れ
2024-11-24,2024,11,24,日,6,True,False,,大安,辰,True,False,False,False,False,14.0,5.7,9.4,0.0,晴れ
2024-11-25,2024,11,25,月,0,False,False,,赤口,巳,False,False,False,False,True,13.5,4.8,8.6,0.0,晴れ
2024-11-26,2024,11,26,火,1,False,False,,先勝,午,False,False,False,False,False,17.3,4.8,12.2,2.9,雨
2024-11-27,2024,11,27,水,2,False,False,,友引,未,False,False,False,False,False,19.9,11.6,16.1,25.9,雨
2024-11-28,2024,11,28,木,3,False,False,,先負,申,False,False,False,False,False,16.5,7.7,11.3,0.0,晴れ
2024-11-29,2024,11,29,金,4,False,False,,仏滅,酉,False,False,False,False,False,15.6,3.9,8.6,0.0,曇り
2024-11-30,2024,11,30,土,5,True,False,,大安,戌,True,False,False,False,False,14.5,3.7,8.4,0.0,晴れ
2024-12-01,2024,12,1,日,6,True,False,,赤口,亥,False,False,False,False,False,15.8,5.2,10.2,0.0,晴れ
2024-12-02,2024,12,2,月,0,False,False,,先勝,子,False,False,False,False,False,15.9,7.2,11.6,0.0,曇り
2024-12-03,2024,12,3,火,1,False,False,,友引,丑,False,False,False,False,False,17.4,5.7,10.7,0.0,曇り
2024-12-04,2024,12,4,水,2,False,False,,先負,寅,False,True,False,True,False,16.2,7.1,10.4,0.0,曇り
2024-12-05,2024,12,5,木,3,False,False,,仏滅,卯,False,True,False,False,False,15.2,7.4,10.2,0.7,小雨
2024-12-06,2024,12,6,金,4,False,False,,大安,辰,True,False,False,False,False,15.3,3.2,8.6,0.2,小雨
2024-12-07,2024,12,7,土,5,True,False,,赤口,巳,False,False,False,False,True,10.5,4.1,6.6,5.9,大雪
2024-12-08,2024,12,8,日,6,True,False,,先勝,午,False,False,False,False,False,10.9,2.1,5.7,0.0,曇り
2024-12-09,2024,12,9,月,0,False,False,,友引,未,False,False,False,False,False,11.0,0.4,5.9,0.0,晴れ
2024-12-10,2024,12,10,火,1,False,False,,先負,申,False,True,False,False,False,12.7,2.3,7.0,0.0,晴れ
2024-12-11,2024,12,11,水,2,False,False,,仏滅,酉,False,False,False,False,False,12.9,1.5,6.4,0.0,曇り
2024-12-12,2024,12,12,木,3,False,False,,大安,戌,True,False,False,False,False,8.5,2.0,4.8,0.0,晴れ
2024-12-13,2024,12,13,金,4,False,False,,赤口,亥,False,False,False,False,False,8.7,-0.1,4.2,0.0,曇り
2024-12-14,2024,12,14,土,5,True,False,,先勝,子,False,False,False,False,False,10.4,1.5,6.0,0.0,曇り
2024-12-15,2024,12,15,日,6,True,False,,友引,丑,False,False,False,False,False,10.4,-1.5,4.4,0.0,晴れ
2024-12-16,2024,12,16,月,0,False,False,,先負,寅,False,False,False,True,False,10.9,1.9,6.5,0.0,晴れ
2024-12-17,2024,12,17,火,1,False,False,,仏滅,卯,False,False,False,False,False,12.4,0.6,6.5,0.0,晴れ
2024-12-18,2024,12,18,水,2,False,False,,大安,辰,True,False,False,False,False,10.6,1.8,5.6,0.0,曇り
2024-12-19,2024,12,19,木,3,False,False,,赤口,巳,False,True,False,False,True,8.1,1.5,4.5,0.7,雪
2024-12-20,2024,12,20,金,4,False,False,,先勝,午,False,True,False,False,False,9.5,-0.4,3.6,0.0,曇り
2024-12-21,2024,12,21,土,5,True,False,,友引,未,False,False,False,False,False,12.6,0.6,6.9,0.0,曇り
2024-12-22,2024,12,22,日,6,True,False,,先負,申,False,False,False,False,False,8.6,0.1,5.1,0.0,晴れ
2024-12-23,2024,12,23,月,0,False,False,,仏滅,酉,False,True,False,False,False,8.3,-1.1,3.2,1.5,大雪
2024-12-24,2024,12,24,火,1,False,False,,大安,戌,True,False,False,False,False,9.4,1.4,4.5,0.0,晴れ
2024-12-25,2024,12,25,水,2,False,False,,赤口,亥,False,False,False,False,False,9.9,-0.2,4.5,0.0,曇り
2024-12-26,2024,12,26,木,3,False,False,,先勝,子,False,False,True,False,False,12.4,0.6,6.4,0.0,曇り
2024-12-27,2024,12,27,金,4,False,False,,友引,丑,False,False,False,False,False,9.9,3.0,6.0,0.0,曇り
2024-12-28,2024,12,28,土,5,True,False,,先負,寅,False,False,False,True,False,9.8,-0.2,4.2,0.0,曇り
2024-12-29,2024,12,29,日,6,True,False,,仏滅,卯,False,False,False,False,False,9.6,-1.4,3.8,0.0,晴れ
2024-12-30,2024,12,30,月,0,False,False,,大安,辰,True,False,False,False,False,9.4,-0.4,3.3,0.0,曇り
2024-12-31,2024,12,31,火,1,False,False,,赤口,巳,False,False,False,False,True,12.4,0.9,5.6,0.0,曇り
2025-01-01,2025,1,1,水,2,False,True,元日,先勝,午,False,False,False,False,False,8.7,0.2,4.6,0.0,曇り
2025-01-02,2025,1,2,木,3,False,False,,友引,未,False,False,False,False,False,11.8,-0.7,5.2,0.0,晴れ
2025-01-03,2025,1,3,金,4,False,False,,先負,申,False,False,False,False,False,6.5,3.2,4.5,10.2,大雪
2025-01-04,2025,1,4,土,5,True,False,,仏滅,酉,False,False,False,False,False,7.8,-0.2,3.5,0.0,曇り
2025-01-05,2025,1,5,日,6,True,False,,大安,戌,True,False,False,False,False,9.4,-1.5,2.8,0.0,曇り
2025-01-06,2025,1,6,月,0,False,False,,赤口,亥,False,True,False,False,False,8.9,-1.0,3.9,15.7,雨
2025-01-07,2025,1,7,火,1,False,False,,先勝,子,False,False,False,False,False,10.6,4.2,7.0,2.0,雨
2025-01-08,2025,1,8,水,2,False,False,,友引,丑,False,False,False,False,False,9.9,0.7,4.5,0.0,曇り
2025-01-09,2025,1,9,木,3,False,False,,先負,寅,False,False,False,True,False,11.4,-1.1,4.7,0.0,晴れ
2025-01-10,2025,1,10,金,4,False,False,,仏滅,卯,False,False,True,False,False,7.6,-0.6,3.1,0.0,晴れ
2025-01-11,2025,1,11,土,5,True,False,,大安,辰,True,False,False,False,False,9.1,0.6,3.7,0.0,晴れ
2025-01-12,2025,1,12,日,6,True,False,,赤口,巳,False,True,False,False,True,7.9,-0.8,3.9,7.1,雪
2025-01-13,2025,1,13,月,0,False,True,成人の日,先勝,午,False,True,False,False,False,10.6,1.0,5.3,0.1,小雨
2025-01-14,2025,1,14,火,1,False,False,,友引,未,False,False,False,False,False,10.9,-1.6,4.0,0.0,晴れ
2025-01-15,2025,1,15,水,2,False,False,,先負,申,False,False,False,False,False,11.8,0.2,4.4,0.1,小雨
2025-01-16,2025,1,16,木,3,False,False,,仏滅,酉,False,False,False,False,False,6.8,0.9,3.6,0.0,曇り
2025-01-17,2025,1,17,金,4,False,False,,大安,戌,True,False,False,False,False,6.2,1.2,3.3,0.0,晴れ
2025-01-18,2025,1,18,土,5,True,False,,赤口,亥,False,False,False,False,False,8.4,0.7,4.0,0.0,晴れ
2025-01-19,2025,1,19,日,6,True,False,,先勝,子,False,True,False,False,False,10.9,-0.9,4.4,2.5,雨
2025-01-20,2025,1,20,月,0,False,False,,友引,丑,False,False,False,False,False,13.0,3.3,8.2,0.3,小雨
2025-01-21,2025,1,21,火,1,False,False,,先負,寅,False,False,False,True,False,11.8,6.2,8.6,0.9,小雨
2025-01-22,2025,1,22,水,2,False,False,,仏滅,卯,False,False,False,False,False,12.8,3.7,7.2,0.0,晴れ
2025-01-23,2025,1,23,木,3,False,False,,大安,辰,True,False,False,False,False,12.9,1.2,6.5,0.2,小雨
2025-01-24,2025,1,24,金,4,False,False,,赤口,巳,False,False,False,False,True,12.4,1.8,6.8,0.0,曇り
2025-01-25,2025,1,25,土,5,True,False,,先勝,午,False,False,False,False,False,9.2,2.9,5.7,0.6,小雨
2025-01-26,2025,1,26,日,6,True,False,,友引,未,False,False,False,False,False,9.4,0.8,4.8,0.0,曇り
2025-01-27,2025,1,27,月,0,False,False,,先負,申,False,True,False,False,False,8.6,-0.2,4.2,0.0,曇り
2025-01-28,2025,1,28,火,1,False,False,,仏滅,酉,False,True,False,False,False,12.9,2.7,6.9,2.6,雪
2025-01-29,2025,1,29,水,2,False,False,,大安,戌,True,False,False,False,False,11.4,-0.5,5.0,0.0,晴れ
2025-01-30,2025,1,30,木,3,False,False,,赤口,亥,False,False,False,False,False,10.0,-1.5,3.8,0.0,晴れ
2025-01-31,2025,1,31,金,4,False,False,,先勝,子,False,False,False,False,False,9.2,-1.6,4.2,0.0,曇り
2025-02-01,2025,2,1,土,5,True,False,,友引,丑,False,False,False,False,False,9.9,0.6,4.9,0.0,曇り
2025-02-02,2025,2,2,日,6,True,False,,先負,寅,False,False,False,True,False,6.5,4.0,5.4,4.3,雨
2025-02-03,2025,2,3,月,0,False,False,,仏滅,卯,False,False,False,False,False,10.2,4.3,7.1,0.0,曇り
2025-02-04,2025,2,4,火,1,False,False,,大安,辰,True,False,False,False,False,9.4,2.0,5.5,0.2,小雨
2025-02-05,2025,2,5,水,2,False,False,,赤口,巳,False,False,False,False,True,7.4,-1.6,2.9,0.0,晴れ
2025-02-06,2025,2,6,木,3,False,False,,先勝,午,False,False,False,False,False,7.4,-1.2,2.5,0.0,晴れ
2025-02-07,2025,2,7,金,4,False,False,,友引,未,False,True,False,False,False,7.1,-0.9,3.2,0.0,曇り
2025-02-08,2025,2,8,土,5,True,False,,先負,申,False,True,False,False,False,6.7,-0.3,2.9,0.2,雪
2025-02-09,2025,2,9,日,6,True,False,,仏滅,酉,False,True,False,False,False,8.1,0.0,3.4,0.2,小雨
2025-02-10,2025,2,10,月,0,False,False,,大安,戌,True,False,False,False,False,8.4,-0.3,3.5,0.0,曇り
2025-02-11,2025,2,11,火,1,False,True,建国記念の日,赤口,亥,False,False,False,False,False,7.0,-0.8,3.0,0.0,晴れ
2025-02-12,2025,2,12,水,2,False,False,,先勝,子,False,False,False,False,False,7.8,-1.4,3.2,0.0,曇り
2025-02-13,2025,2,13,木,3,False,False,,友引,丑,False,False,False,False,False,9.3,2.5,5.1,0.4,小雨
2025-02-14,2025,2,14,金,4,False,False,,先負,寅,False,False,False,True,False,12.1,-1.8,5.1,0.0,晴れ
2025-02-15,2025,2,15,土,5,True,False,,仏滅,卯,False,False,False,False,False,11.2,1.1,6.8,0.0,曇り
2025-02-16,2025,2,16,日,6,True,False,,大安,辰,True,False,False,False,False,13.8,6.1,9.8,0.1,小雨
